Commodity_Description,Country_Code,Country_Name,Market_Year,Attribute_Description,Metric Ton
Apples,TX,Turkmenistan,1998,Total Distribution,0
Apples,UK,United Kingdom,1998,Total Distribution,662500
Apples,US,United States,1998,Total Distribution,5037967
Apples,YU,Yugoslavia (>05/92),1998,Total Distribution,165300
Apples,ZA,Zambia,1998,Total Distribution,0
Apples,AF,Afghanistan,1999,Total Distribution,0
Apples,AL,Albania,1999,Total Distribution,0
Apples,AO,Angola,1999,Total Distribution,0
Apples,AS,Australia,1999,Total Distribution,319606
Apples,AU,Austria,1999,Total Distribution,570300
Apples,BE,Belgium-Luxembourg,1999,Total Distribution,777793
Apples,BK,Bosnia and Herzegovina,1999,Total Distribution,0
Apples,BM,Burma,1999,Total Distribution,0
Apples,BR,Brazil,1999,Total Distribution,1010714
Apples,BU,Bulgaria,1999,Total Distribution,160000
Apples,CA,Canada,1999,Total Distribution,693698
Apples,CH,China,1999,Total Distribution,20823173
Apples,CI,Chile,1999,Total Distribution,760060
Apples,DA,Denmark,1999,Total Distribution,115000
Apples,DR,Dominican Republic,1999,Total Distribution,0
Apples,EG,Egypt,1999,Total Distribution,0
Apples,FR,France,1999,Total Distribution,2246100
Apples,GM,Germany,1999,Total Distribution,2723692
Apples,GR,Greece,1999,Total Distribution,324000
Apples,HU,Hungary,1999,Total Distribution,426000
Apples,IS,Israel,1999,Total Distribution,0
Apples,IT,Italy,1999,Total Distribution,2229000
Apples,IZ,Iraq,1999,Total Distribution,0
Apples,JA,Japan,1999,Total Distribution,928164
Apples,KN,"Korea, North",1999,Total Distribution,0
Apples,KU,Kuwait,1999,Total Distribution,0
Apples,LO,Slovakia,1999,Total Distribution,102500
Apples,MU,Oman,1999,Total Distribution,0
Apples,MX,Mexico,1999,Total Distribution,605456
Apples,NI,Nigeria,1999,Total Distribution,0
Apples,NL,Netherlands,1999,Total Distribution,913891
Apples,NO,Norway,1999,Total Distribution,81533
Apples,NP,Nepal,1999,Total Distribution,0
Apples,NZ,New Zealand,1999,Total Distribution,553731
Apples,PK,Pakistan,1999,Total Distribution,0
Apples,PL,Poland,1999,Total Distribution,1726500
Apples,QA,Qatar,1999,Total Distribution,0
Apples,RH,Zimbabwe,1999,Total Distribution,0
Apples,RO,Romania,1999,Total Distribution,583000
Apples,RS,Russia,1999,Total Distribution,1112935
Apples,SF,South Africa,1999,Total Distribution,581200
Apples,SP,Spain,1999,Total Distribution,1080800
Apples,SW,Sweden,1999,Total Distribution,152655
Apples,SY,Syria,1999,Total Distribution,0
Apples,TU,Turkey,1999,Total Distribution,2503559
Apples,TW,Taiwan,1999,Total Distribution,134904
Apples,TX,Turkmenistan,1999,Total Distribution,0
Apples,UK,United Kingdom,1999,Total Distribution,668900
Apples,US,United States,1999,Total Distribution,4909740
Apples,YU,Yugoslavia (>05/92),1999,Total Distribution,160000
Apples,ZA,Zambia,1999,Total Distribution,0
Apples,AF,Afghanistan,2000,Total Distribution,0
Apples,AL,Albania,2000,Total Distribution,0
Apples,AO,Angola,2000,Total Distribution,0
Apples,AS,Australia,2000,Total Distribution,285000
Apples,BE,Belgium-Luxembourg,2000,Total Distribution,741581
Apples,BK,Bosnia and Herzegovina,2000,Total Distribution,0
Apples,BM,Burma,2000,Total Distribution,0
Apples,BR,Brazil,2000,Total Distribution,785889
Apples,CA,Canada,2000,Total Distribution,652910
Apples,CH,China,2000,Total Distribution,20466086
Apples,CI,Chile,2000,Total Distribution,1000060
Apples,DR,Dominican Republic,2000,Total Distribution,0
Apples,EG,Egypt,2000,Total Distribution,0
Apples,FR,France,2000,Total Distribution,2395000
Apples,GM,Germany,2000,Total Distribution,3272840
Apples,GR,Greece,2000,Total Distribution,329000
Apples,HU,Hungary,2000,Total Distribution,706000
Apples,IS,Israel,2000,Total Distribution,0
Apples,IT,Italy,2000,Total Distribution,2300000
Apples,IZ,Iraq,2000,Total Distribution,0
Apples,JA,Japan,2000,Total Distribution,802005
Apples,KN,"Korea, North",2000,Total Distribution,0
Apples,KU,Kuwait,2000,Total Distribution,0
Apples,LO,Slovakia,2000,Total Distribution,107000
Apples,MU,Oman,2000,Total Distribution,0
Apples,MX,Mexico,2000,Total Distribution,566308
Apples,NI,Nigeria,2000,Total Distribution,0
Apples,NL,Netherlands,2000,Total Distribution,800528
Apples,NP,Nepal,2000,Total Distribution,0
Apples,NZ,New Zealand,2000,Total Distribution,413067
Apples,PK,Pakistan,2000,Total Distribution,0
Apples,PL,Poland,2000,Total Distribution,2419900
Apples,QA,Qatar,2000,Total Distribution,0
Apples,RH,Zimbabwe,2000,Total Distribution,0
Apples,RS,Russia,2000,Total Distribution,1924400
Apples,SF,South Africa,2000,Total Distribution,667730
Apples,SP,Spain,2000,Total Distribution,972300
Apples,SW,Sweden,2000,Total Distribution,154398
Apples,SY,Syria,2000,Total Distribution,0
Apples,TU,Turkey,2000,Total Distribution,2401795
Apples,TW,Taiwan,2000,Total Distribution,142833
Apples,TX,Turkmenistan,2000,Total Distribution,0
Apples,UK,United Kingdom,2000,Total Distribution,618050
Apples,US,United States,2000,Total Distribution,4872914
Apples,ZA,Zambia,2000,Total Distribution,0
Apples,AF,Afghanistan,2001,Total Distribution,0
Apples,AG,Algeria,2001,Total Distribution,35300
Apples,AJ,Azerbaijan,2001,Total Distribution,133100
Apples,AL,Albania,2001,Total Distribution,12314
Apples,AO,Angola,2001,Total Distribution,11037
Apples,AS,Australia,2001,Total Distribution,320500
Apples,BE,Belgium-Luxembourg,2001,Total Distribution,0
Apples,BG,Bangladesh,2001,Total Distribution,14400
Apples,BK,Bosnia and Herzegovina,2001,Total Distribution,18309
Apples,BM,Burma,2001,Total Distribution,34076
Apples,BO,Belarus,2001,Total Distribution,395700
Apples,BR,Brazil,2001,Total Distribution,910900
Apples,CA,Canada,2001,Total Distribution,599600
Apples,CE,Sri Lanka,2001,Total Distribution,15400
Apples,CH,China,2001,Total Distribution,20065000
Apples,CI,Chile,2001,Total Distribution,1010000
Apples,CO,Colombia,2001,Total Distribution,59127
Apples,CS,Costa Rica,2001,Total Distribution,10700
Apples,DR,Dominican Republic,2001,Total Distribution,11738
Apples,E4,European Union,2001,Total Distribution,10015100
Apples,EC,Ecuador,2001,Total Distribution,36200
Apples,EG,Egypt,2001,Total Distribution,9362
Apples,FR,France,2001,Total Distribution,0
Apples,GM,Germany,2001,Total Distribution,0
Apples,GR,Greece,2001,Total Distribution,0
Apples,GT,Guatemala,2001,Total Distribution,38403
Apples,HK,Hong Kong,2001,Total Distribution,92100
Apples,HO,Honduras,2001,Total Distribution,5800
Apples,HR,Croatia,2001,Total Distribution,0
Apples,HU,Hungary,2001,Total Distribution,0
Apples,ID,Indonesia,2001,Total Distribution,64600
Apples,IN,India,2001,Total Distribution,1180000
Apples,IR,Iran,2001,Total Distribution,2333896
Apples,IS,Israel,2001,Total Distribution,4324
Apples,IT,Italy,2001,Total Distribution,0
Apples,IZ,Iraq,2001,Total Distribution,0
Apples,JA,Japan,2001,Total Distribution,926100
Apples,KG,Kyrgyzstan,2001,Total Distribution,110200
Apples,KN,"Korea, North",2001,Total Distribution,8263
Apples,KU,Kuwait,2001,Total Distribution,5970
Apples,KZ,Kazakhstan,2001,Total Distribution,118900
Apples,LO,Slovakia,2001,Total Distribution,0
Apples,LY,Libya,2001,Total Distribution,7500
Apples,MU,Oman,2001,Total Distribution,591
Apples,MX,Mexico,2001,Total Distribution,632300
Apples,MY,Malaysia,2001,Total Distribution,82000
Apples,NI,Nigeria,2001,Total Distribution,22
Apples,NL,Netherlands,2001,Total Distribution,0
Apples,NO,Norway,2001,Total Distribution,61499
Apples,NP,Nepal,2001,Total Distribution,3880
Apples,NZ,New Zealand,2001,Total Distribution,480300
Apples,PE,Peru,2001,Total Distribution,24200
Apples,PK,Pakistan,2001,Total Distribution,87
Apples,PL,Poland,2001,Total Distribution,0
Apples,QA,Qatar,2001,Total Distribution,114
Apples,RB,Serbia,2001,Total Distribution,123300
Apples,RH,Zimbabwe,2001,Total Distribution,2441
Apples,RP,Philippines,2001,Total Distribution,52800
Apples,RS,Russia,2001,Total Distribution,1560900
Apples,SA,Saudi Arabia,2001,Total Distribution,97200
Apples,SN,Singapore,2001,Total Distribution,49000
Apples,SP,Spain,2001,Total Distribution,0
Apples,SW,Sweden,2001,Total Distribution,0
Apples,SY,Syria,2001,Total Distribution,31
Apples,TC,United Arab Emirates,2001,Total Distribution,56100
Apples,TH,Thailand,2001,Total Distribution,56900
Apples,TU,Turkey,2001,Total Distribution,2452900
Apples,TW,Taiwan,2001,Total Distribution,130100
Apples,TX,Turkmenistan,2001,Total Distribution,0
Apples,UK,United Kingdom,2001,Total Distribution,0
Apples,UP,Ukraine,2001,Total Distribution,522500
Apples,US,United States,2001,Total Distribution,4341197
Apples,UY,Uruguay,2001,Total Distribution,46094
Apples,VE,Venezuela,2001,Total Distribution,26900
Apples,VM,Vietnam,2001,Total Distribution,11200
Apples,ZA,Zambia,2001,Total Distribution,3116
Apples,AF,Afghanistan,2002,Total Distribution,4
Apples,AG,Algeria,2002,Total Distribution,45300
Apples,AJ,Azerbaijan,2002,Total Distribution,158800
Apples,AL,Albania,2002,Total Distribution,23129
Apples,AO,Angola,2002,Total Distribution,3922
Apples,AS,Australia,2002,Total Distribution,326100
Apples,BE,Belgium-Luxembourg,2002,Total Distribution,0
Apples,BG,Bangladesh,2002,Total Distribution,25000
Apples,BK,Bosnia and Herzegovina,2002,Total Distribution,27981
Apples,BM,Burma,2002,Total Distribution,27107
Apples,BO,Belarus,2002,Total Distribution,182500
Apples,BR,Brazil,2002,Total Distribution,884200
Apples,CA,Canada,2002,Total Distribution,522900
Apples,CE,Sri Lanka,2002,Total Distribution,20400
Apples,CH,China,2002,Total Distribution,19292300
Apples,CI,Chile,2002,Total Distribution,1090000
Apples,CO,Colombia,2002,Total Distribution,52190
Apples,CS,Costa Rica,2002,Total Distribution,11300
Apples,DR,Dominican Republic,2002,Total Distribution,10419
Apples,E4,European Union,2002,Total Distribution,8743906
Apples,EC,Ecuador,2002,Total Distribution,37100
Apples,EG,Egypt,2002,Total Distribution,8126
Apples,FR,France,2002,Total Distribution,0
Apples,GM,Germany,2002,Total Distribution,0
Apples,GR,Greece,2002,Total Distribution,0
Apples,GT,Guatemala,2002,Total Distribution,28931
Apples,HK,Hong Kong,2002,Total Distribution,105200
Apples,HO,Honduras,2002,Total Distribution,8200
Apples,HR,Croatia,2002,Total Distribution,0
Apples,HU,Hungary,2002,Total Distribution,0
Apples,ID,Indonesia,2002,Total Distribution,83600
Apples,IN,India,2002,Total Distribution,1490800
Apples,IR,Iran,2002,Total Distribution,2518733
Apples,IS,Israel,2002,Total Distribution,3168
Apples,IT,Italy,2002,Total Distribution,0
Apples,IZ,Iraq,2002,Total Distribution,10
Apples,JA,Japan,2002,Total Distribution,842200
Apples,KG,Kyrgyzstan,2002,Total Distribution,107600
Apples,KN,"Korea, North",2002,Total Distribution,9769
Apples,KU,Kuwait,2002,Total Distribution,8574
Apples,KZ,Kazakhstan,2002,Total Distribution,119100
Apples,LO,Slovakia,2002,Total Distribution,0
Apples,LY,Libya,2002,Total Distribution,12900
Apples,MU,Oman,2002,Total Distribution,1073
Apples,MX,Mexico,2002,Total Distribution,650400
Apples,MY,Malaysia,2002,Total Distribution,78100
Apples,NI,Nigeria,2002,Total Distribution,14
Apples,NL,Netherlands,2002,Total Distribution,0
Apples,NO,Norway,2002,Total Distribution,54261
Apples,NP,Nepal,2002,Total Distribution,8746
Apples,NZ,New Zealand,2002,Total Distribution,495700
Apples,PE,Peru,2002,Total Distribution,23500
Apples,PK,Pakistan,2002,Total Distribution,170
Apples,PL,Poland,2002,Total Distribution,0
Apples,QA,Qatar,2002,Total Distribution,292
Apples,RB,Serbia,2002,Total Distribution,140400
Apples,RH,Zimbabwe,2002,Total Distribution,2465
Apples,RP,Philippines,2002,Total Distribution,50000
Apples,RS,Russia,2002,Total Distribution,2166100
Apples,SA,Saudi Arabia,2002,Total Distribution,88800
Apples,SN,Singapore,2002,Total Distribution,51800
Apples,SP,Spain,2002,Total Distribution,0
Apples,SW,Sweden,2002,Total Distribution,0
Apples,SY,Syria,2002,Total Distribution,286
Apples,TC,United Arab Emirates,2002,Total Distribution,63600
Apples,TH,Thailand,2002,Total Distribution,51000
Apples,TU,Turkey,2002,Total Distribution,2202800
Apples,TW,Taiwan,2002,Total Distribution,119900
Apples,TX,Turkmenistan,2002,Total Distribution,9
Apples,UK,United Kingdom,2002,Total Distribution,0
Apples,UP,Ukraine,2002,Total Distribution,871500
Apples,US,United States,2002,Total Distribution,3985680
Apples,UY,Uruguay,2002,Total Distribution,73937
Apples,VE,Venezuela,2002,Total Distribution,10100
Apples,VM,Vietnam,2002,Total Distribution,66600
Apples,ZA,Zambia,2002,Total Distribution,1529
Apples,AF,Afghanistan,2003,Total Distribution,31
Apples,AG,Algeria,2003,Total Distribution,58500
Apples,AJ,Azerbaijan,2003,Total Distribution,179500
Apples,AL,Albania,2003,Total Distribution,24177
Apples,AO,Angola,2003,Total Distribution,4988
Apples,AS,Australia,2003,Total Distribution,250000
Apples,BE,Belgium-Luxembourg,2003,Total Distribution,0
Apples,BG,Bangladesh,2003,Total Distribution,21100
Apples,BK,Bosnia and Herzegovina,2003,Total Distribution,27248
Apples,BM,Burma,2003,Total Distribution,14252
Apples,BO,Belarus,2003,Total Distribution,264100
Apples,BR,Brazil,2003,Total Distribution,1022700
Apples,CA,Canada,2003,Total Distribution,572400
Apples,CE,Sri Lanka,2003,Total Distribution,21000
Apples,CH,China,2003,Total Distribution,21136900
Apples,CI,Chile,2003,Total Distribution,1252000
Apples,CO,Colombia,2003,Total Distribution,57166
Apples,CS,Costa Rica,2003,Total Distribution,11800
Apples,DR,Dominican Republic,2003,Total Distribution,5386
Apples,E4,European Union,2003,Total Distribution,9425102
Apples,EC,Ecuador,2003,Total Distribution,38000
Apples,EG,Egypt,2003,Total Distribution,5115
Apples,FR,France,2003,Total Distribution,0
Apples,GM,Germany,2003,Total Distribution,0
Apples,GR,Greece,2003,Total Distribution,0
Apples,GT,Guatemala,2003,Total Distribution,31922
Apples,HK,Hong Kong,2003,Total Distribution,90200
Apples,HO,Honduras,2003,Total Distribution,6000
Apples,HR,Croatia,2003,Total Distribution,0
Apples,HU,Hungary,2003,Total Distribution,0
Apples,ID,Indonesia,2003,Total Distribution,94600
Apples,IN,India,2003,Total Distribution,1537800
Apples,IR,Iran,2003,Total Distribution,2219145
Apples,IS,Israel,2003,Total Distribution,2460
Apples,IT,Italy,2003,Total Distribution,0
Apples,IZ,Iraq,2003,Total Distribution,1931
Apples,JA,Japan,2003,Total Distribution,754600
Apples,KG,Kyrgyzstan,2003,Total Distribution,134300
Apples,KN,"Korea, North",2003,Total Distribution,15984
Apples,KU,Kuwait,2003,Total Distribution,6857
Apples,KZ,Kazakhstan,2003,Total Distribution,177600
Apples,LO,Slovakia,2003,Total Distribution,0
Apples,LY,Libya,2003,Total Distribution,7900
Apples,MU,Oman,2003,Total Distribution,1966
Apples,MX,Mexico,2003,Total Distribution,643200
Apples,MY,Malaysia,2003,Total Distribution,83300
Apples,NI,Nigeria,2003,Total Distribution,215
Apples,NL,Netherlands,2003,Total Distribution,0
Apples,NO,Norway,2003,Total Distribution,62837
Apples,NP,Nepal,2003,Total Distribution,13604
Apples,NZ,New Zealand,2003,Total Distribution,550400
Apples,PE,Peru,2003,Total Distribution,26200
Apples,PK,Pakistan,2003,Total Distribution,21
Apples,PL,Poland,2003,Total Distribution,0
Apples,QA,Qatar,2003,Total Distribution,426
Apples,RB,Serbia,2003,Total Distribution,105400
Apples,RH,Zimbabwe,2003,Total Distribution,2298
Apples,RP,Philippines,2003,Total Distribution,64800
Apples,RS,Russia,2003,Total Distribution,2203000
Apples,SA,Saudi Arabia,2003,Total Distribution,103300
Apples,SN,Singapore,2003,Total Distribution,48600
Apples,SP,Spain,2003,Total Distribution,0
Apples,SW,Sweden,2003,Total Distribution,0
Apples,SY,Syria,2003,Total Distribution,774
Apples,TC,United Arab Emirates,2003,Total Distribution,65300
Apples,TH,Thailand,2003,Total Distribution,91900
Apples,TU,Turkey,2003,Total Distribution,2602500
Apples,TW,Taiwan,2003,Total Distribution,114700
Apples,TX,Turkmenistan,2003,Total Distribution,2
Apples,UK,United Kingdom,2003,Total Distribution,0
Apples,UP,Ukraine,2003,Total Distribution,717000
Apples,US,United States,2003,Total Distribution,4156856
Apples,UY,Uruguay,2003,Total Distribution,66744
Apples,VE,Venezuela,2003,Total Distribution,16500
Apples,VM,Vietnam,2003,Total Distribution,69700
Apples,ZA,Zambia,2003,Total Distribution,1539
Apples,AF,Afghanistan,2004,Total Distribution,1
Apples,AG,Algeria,2004,Total Distribution,69900
Apples,AJ,Azerbaijan,2004,Total Distribution,169800
Apples,AL,Albania,2004,Total Distribution,33019
Apples,AO,Angola,2004,Total Distribution,6141
Apples,AS,Australia,2004,Total Distribution,326600
Apples,BG,Bangladesh,2004,Total Distribution,49400
Apples,BK,Bosnia and Herzegovina,2004,Total Distribution,24415
Apples,BM,Burma,2004,Total Distribution,22990
Apples,BO,Belarus,2004,Total Distribution,268356
Apples,BR,Brazil,2004,Total Distribution,918000
Apples,CA,Canada,2004,Total Distribution,548100
Apples,CE,Sri Lanka,2004,Total Distribution,17300
Apples,CH,China,2004,Total Distribution,23711900
Apples,CI,Chile,2004,Total Distribution,1120000
Apples,CO,Colombia,2004,Total Distribution,62135
Apples,CS,Costa Rica,2004,Total Distribution,11900
Apples,DR,Dominican Republic,2004,Total Distribution,7776
Apples,E4,European Union,2004,Total Distribution,7223492
Apples,EC,Ecuador,2004,Total Distribution,43100
Apples,EG,Egypt,2004,Total Distribution,9745
Apples,GM,Germany,2004,Total Distribution,0
Apples,GR,Greece,2004,Total Distribution,0
Apples,GT,Guatemala,2004,Total Distribution,32623
Apples,HK,Hong Kong,2004,Total Distribution,94600
Apples,HO,Honduras,2004,Total Distribution,4500
Apples,HR,Croatia,2004,Total Distribution,0
Apples,HU,Hungary,2004,Total Distribution,0
Apples,ID,Indonesia,2004,Total Distribution,128600
Apples,IN,India,2004,Total Distribution,1769500
Apples,IR,Iran,2004,Total Distribution,2661901
Apples,IS,Israel,2004,Total Distribution,3754
Apples,IT,Italy,2004,Total Distribution,0
Apples,IZ,Iraq,2004,Total Distribution,7038
Apples,JA,Japan,2004,Total Distribution,818900
Apples,KG,Kyrgyzstan,2004,Total Distribution,127900
Apples,KN,"Korea, North",2004,Total Distribution,27404
Apples,KU,Kuwait,2004,Total Distribution,12489
Apples,KZ,Kazakhstan,2004,Total Distribution,158400
Apples,LO,Slovakia,2004,Total Distribution,0
Apples,LY,Libya,2004,Total Distribution,6800
Apples,MU,Oman,2004,Total Distribution,3953
Apples,MX,Mexico,2004,Total Distribution,744600
Apples,MY,Malaysia,2004,Total Distribution,78200
Apples,NI,Nigeria,2004,Total Distribution,130
Apples,NO,Norway,2004,Total Distribution,55628
Apples,NP,Nepal,2004,Total Distribution,15344
Apples,NZ,New Zealand,2004,Total Distribution,507300
Apples,PE,Peru,2004,Total Distribution,25800
Apples,PK,Pakistan,2004,Total Distribution,2139
Apples,PL,Poland,2004,Total Distribution,0
Apples,QA,Qatar,2004,Total Distribution,849
Apples,RB,Serbia,2004,Total Distribution,257500
Apples,RH,Zimbabwe,2004,Total Distribution,4641
Apples,RP,Philippines,2004,Total Distribution,42500
Apples,RS,Russia,2004,Total Distribution,2258200
Apples,SA,Saudi Arabia,2004,Total Distribution,113900
Apples,SN,Singapore,2004,Total Distribution,46200
Apples,SP,Spain,2004,Total Distribution,0
Apples,SW,Sweden,2004,Total Distribution,0
Apples,SY,Syria,2004,Total Distribution,207
Apples,TC,United Arab Emirates,2004,Total Distribution,79000
Apples,TH,Thailand,2004,Total Distribution,92100
Apples,TU,Turkey,2004,Total Distribution,2303700
Apples,TW,Taiwan,2004,Total Distribution,122100
Apples,TX,Turkmenistan,2004,Total Distribution,2
Apples,UK,United Kingdom,2004,Total Distribution,0
Apples,UP,Ukraine,2004,Total Distribution,721000
Apples,US,United States,2004,Total Distribution,4806114
Apples,UY,Uruguay,2004,Total Distribution,77342
Apples,VE,Venezuela,2004,Total Distribution,33600
Apples,VM,Vietnam,2004,Total Distribution,115300
Apples,ZA,Zambia,2004,Total Distribution,2010
Apples,AF,Afghanistan,2005,Total Distribution,0
Apples,AG,Algeria,2005,Total Distribution,88700
Apples,AJ,Azerbaijan,2005,Total Distribution,181800
Apples,AL,Albania,2005,Total Distribution,26191
Apples,AO,Angola,2005,Total Distribution,4376
Apples,AS,Australia,2005,Total Distribution,276400
Apples,BG,Bangladesh,2005,Total Distribution,55000
Apples,BK,Bosnia and Herzegovina,2005,Total Distribution,23020
Apples,BM,Burma,2005,Total Distribution,736
Apples,BO,Belarus,2005,Total Distribution,551885
Apples,BR,Brazil,2005,Total Distribution,940700
Apples,CA,Canada,2005,Total Distribution,565700
Apples,CE,Sri Lanka,2005,Total Distribution,16500
Apples,CH,China,2005,Total Distribution,20430200
Apples,CI,Chile,2005,Total Distribution,1240100
Apples,CO,Colombia,2005,Total Distribution,62118
Apples,CS,Costa Rica,2005,Total Distribution,8400
Apples,DR,Dominican Republic,2005,Total Distribution,13224
Apples,E4,European Union,2005,Total Distribution,6289552
Apples,EC,Ecuador,2005,Total Distribution,41800
Apples,EG,Egypt,2005,Total Distribution,11885
Apples,GM,Germany,2005,Total Distribution,0
Apples,GR,Greece,2005,Total Distribution,0
Apples,GT,Guatemala,2005,Total Distribution,78543
Apples,HK,Hong Kong,2005,Total Distribution,81900
Apples,HO,Honduras,2005,Total Distribution,9800
Apples,HR,Croatia,2005,Total Distribution,0
Apples,HU,Hungary,2005,Total Distribution,0
Apples,ID,Indonesia,2005,Total Distribution,120100
Apples,IN,India,2005,Total Distribution,1847000
Apples,IR,Iran,2005,Total Distribution,2306941
Apples,IS,Israel,2005,Total Distribution,3465
Apples,IT,Italy,2005,Total Distribution,0
Apples,IZ,Iraq,2005,Total Distribution,13239
Apples,JA,Japan,2005,Total Distribution,831900
Apples,KG,Kyrgyzstan,2005,Total Distribution,189800
Apples,KN,"Korea, North",2005,Total Distribution,18118
Apples,KU,Kuwait,2005,Total Distribution,9972
Apples,KZ,Kazakhstan,2005,Total Distribution,122900
Apples,LO,Slovakia,2005,Total Distribution,0
Apples,LY,Libya,2005,Total Distribution,19900
Apples,MU,Oman,2005,Total Distribution,6145
Apples,MX,Mexico,2005,Total Distribution,807500
Apples,MY,Malaysia,2005,Total Distribution,84600
Apples,NI,Nigeria,2005,Total Distribution,45
Apples,NO,Norway,2005,Total Distribution,67560
Apples,NP,Nepal,2005,Total Distribution,17451
Apples,NZ,New Zealand,2005,Total Distribution,401000
Apples,PE,Peru,2005,Total Distribution,28500
Apples,PK,Pakistan,2005,Total Distribution,6185
Apples,PL,Poland,2005,Total Distribution,0
Apples,QA,Qatar,2005,Total Distribution,1962
Apples,RB,Serbia,2005,Total Distribution,254800
Apples,RH,Zimbabwe,2005,Total Distribution,1679
Apples,RP,Philippines,2005,Total Distribution,61300
Apples,RS,Russia,2005,Total Distribution,2277500
Apples,SA,Saudi Arabia,2005,Total Distribution,118400
Apples,SN,Singapore,2005,Total Distribution,44700
Apples,SP,Spain,2005,Total Distribution,0
Apples,SW,Sweden,2005,Total Distribution,0
Apples,SY,Syria,2005,Total Distribution,604
Apples,TC,United Arab Emirates,2005,Total Distribution,84700
Apples,TH,Thailand,2005,Total Distribution,87400
Apples,TU,Turkey,2005,Total Distribution,2573700
Apples,TW,Taiwan,2005,Total Distribution,139200
Apples,TX,Turkmenistan,2005,Total Distribution,0
Apples,UK,United Kingdom,2005,Total Distribution,0
Apples,UP,Ukraine,2005,Total Distribution,602600
Apples,US,United States,2005,Total Distribution,4497872
Apples,UY,Uruguay,2005,Total Distribution,61785
Apples,VE,Venezuela,2005,Total Distribution,47000
Apples,VM,Vietnam,2005,Total Distribution,83500
Apples,ZA,Zambia,2005,Total Distribution,3317
Apples,AF,Afghanistan,2006,Total Distribution,6
Apples,AG,Algeria,2006,Total Distribution,79200
Apples,AJ,Azerbaijan,2006,Total Distribution,199100
Apples,AL,Albania,2006,Total Distribution,22245
Apples,AO,Angola,2006,Total Distribution,6431
Apples,AS,Australia,2006,Total Distribution,270500
Apples,BG,Bangladesh,2006,Total Distribution,66000
Apples,BK,Bosnia and Herzegovina,2006,Total Distribution,14545
Apples,BM,Burma,2006,Total Distribution,1352
Apples,BO,Belarus,2006,Total Distribution,313850
Apples,BR,Brazil,2006,Total Distribution,1184000
Apples,CA,Canada,2006,Total Distribution,581100
Apples,CE,Sri Lanka,2006,Total Distribution,18700
Apples,CH,China,2006,Total Distribution,26093000
Apples,CI,Chile,2006,Total Distribution,1250200
Apples,CO,Colombia,2006,Total Distribution,70991
Apples,CS,Costa Rica,2006,Total Distribution,15400
Apples,DR,Dominican Republic,2006,Total Distribution,10289
Apples,E4,European Union,2006,Total Distribution,12003459
Apples,EC,Ecuador,2006,Total Distribution,42800
Apples,EG,Egypt,2006,Total Distribution,12019
Apples,GM,Germany,2006,Total Distribution,0
Apples,GR,Greece,2006,Total Distribution,0
Apples,GT,Guatemala,2006,Total Distribution,35067
Apples,HK,Hong Kong,2006,Total Distribution,79700
Apples,HO,Honduras,2006,Total Distribution,10600
Apples,HR,Croatia,2006,Total Distribution,0
Apples,HU,Hungary,2006,Total Distribution,0
Apples,ID,Indonesia,2006,Total Distribution,130200
Apples,IN,India,2006,Total Distribution,1688700
Apples,IR,Iran,2006,Total Distribution,2977881
Apples,IS,Israel,2006,Total Distribution,2710
Apples,IT,Italy,2006,Total Distribution,0
Apples,IZ,Iraq,2006,Total Distribution,1549
Apples,JA,Japan,2006,Total Distribution,840100
Apples,KG,Kyrgyzstan,2006,Total Distribution,174400
Apples,KN,"Korea, North",2006,Total Distribution,11509
Apples,KU,Kuwait,2006,Total Distribution,11095
Apples,KZ,Kazakhstan,2006,Total Distribution,154200
Apples,LO,Slovakia,2006,Total Distribution,0
Apples,LY,Libya,2006,Total Distribution,22500
Apples,MU,Oman,2006,Total Distribution,10826
Apples,MX,Mexico,2006,Total Distribution,708600
Apples,MY,Malaysia,2006,Total Distribution,88800
Apples,NI,Nigeria,2006,Total Distribution,4
Apples,NO,Norway,2006,Total Distribution,60839
Apples,NP,Nepal,2006,Total Distribution,25776
Apples,NZ,New Zealand,2006,Total Distribution,426400
Apples,PE,Peru,2006,Total Distribution,25900
Apples,PK,Pakistan,2006,Total Distribution,2417
Apples,PL,Poland,2006,Total Distribution,0
Apples,QA,Qatar,2006,Total Distribution,2963
Apples,RB,Serbia,2006,Total Distribution,259300
Apples,RH,Zimbabwe,2006,Total Distribution,1526
Apples,RP,Philippines,2006,Total Distribution,79500
Apples,RS,Russia,2006,Total Distribution,2158700
Apples,SA,Saudi Arabia,2006,Total Distribution,127500
Apples,SN,Singapore,2006,Total Distribution,45900
Apples,SP,Spain,2006,Total Distribution,0
Apples,SW,Sweden,2006,Total Distribution,0
Apples,SY,Syria,2006,Total Distribution,1312
Apples,TC,United Arab Emirates,2006,Total Distribution,96500
Apples,TH,Thailand,2006,Total Distribution,98300
Apples,TU,Turkey,2006,Total Distribution,2005900
Apples,TW,Taiwan,2006,Total Distribution,126600
Apples,TX,Turkmenistan,2006,Total Distribution,1
Apples,UK,United Kingdom,2006,Total Distribution,0
Apples,UP,Ukraine,2006,Total Distribution,932400
Apples,US,United States,2006,Total Distribution,4607661
Apples,UY,Uruguay,2006,Total Distribution,67074
Apples,VE,Venezuela,2006,Total Distribution,44600
Apples,VM,Vietnam,2006,Total Distribution,65100
Apples,ZA,Zambia,2006,Total Distribution,4371
Apples,AF,Afghanistan,2007,Total Distribution,2158
